Price,Close,High,Low,Open,Volume
Ticker,RUB=X,RUB=X,RUB=X,RUB=X,RUB=X
Datetime,,,,,
2023-10-31 19:00:00+00:00,93.00199890136719,93.00199890136719,93.00199890136719,93.00199890136719,0
2023-10-31 20:00:00+00:00,92.5999984741211,93.55000305175781,92.15119934082031,93.00199890136719,0
2023-10-31 21:00:00+00:00,93.2750015258789,93.30000305175781,92.32499694824219,93.2750015258789,0
2023-10-31 22:00:00+00:00,93.2750015258789,93.2750015258789,93.2750015258789,93.2750015258789,0
2023-10-31 23:00:00+00:00,93.57599639892578,93.57599639892578,93.57599639892578,93.57599639892578,0
2023-11-01 01:00:00+00:00,93.2750015258789,93.2750015258789,93.2750015258789,93.2750015258789,0
2023-11-01 03:00:00+00:00,93.57599639892578,93.57599639892578,93.57599639892578,93.57599639892578,0
2023-11-01 04:00:00+00:00,93.12000274658203,93.30000305175781,92.92500305175781,93.30000305175781,0
2023-11-01 05:00:00+00:00,93.22799682617188,93.40499877929688,93.05799865722656,93.11799621582031,0
2023-11-01 06:00:00+00:00,93.12000274658203,93.36499786376953,92.63200378417969,93.2229995727539,0
2023-11-01 07:00:00+00:00,93.55999755859375,93.71499633789062,92.44999694824219,93.11499786376953,0
2023-11-01 08:00:00+00:00,93.125,93.57949829101562,92.0,93.56300354003906,0
2023-11-01 09:00:00+00:00,93.09500122070312,93.26499938964844,91.69999694824219,93.1050033569336,0
2023-11-01 10:00:00+00:00,93.06929779052734,93.15380096435547,92.01300048828125,93.01699829101562,0
2023-11-01 11:00:00+00:00,93.07599639892578,93.07599639892578,92.43800354003906,93.05560302734375,0
2023-11-01 12:00:00+00:00,92.97959899902344,93.32099914550781,92.41500091552734,92.91300201416016,0
2023-11-01 13:00:00+00:00,92.77410125732422,93.0020980834961,92.11299896240234,92.80000305175781,0
2023-11-01 14:00:00+00:00,92.64510345458984,92.75740051269531,91.58799743652344,92.11299896240234,0
2023-11-01 15:00:00+00:00,92.10399627685547,92.68769836425781,91.83000183105469,92.45099639892578,0
2023-11-01 17:00:00+00:00,92.5,92.5,92.5,92.5,0
2023-11-01 18:00:00+00:00,92.57599639892578,92.57599639892578,92.5,92.5,0
2023-11-01 19:00:00+00:00,92.58999633789062,92.58999633789062,92.55000305175781,92.57599639892578,0
2023-11-01 20:00:00+00:00,92.55000305175781,92.55000305175781,92.55000305175781,92.55000305175781,0
2023-11-01 21:00:00+00:00,92.55000305175781,92.55000305175781,92.55000305175781,92.55000305175781,0
2023-11-01 22:00:00+00:00,92.55000305175781,92.57599639892578,92.55000305175781,92.55000305175781,0
2023-11-02 00:00:00+00:00,92.55000305175781,92.55000305175781,92.55000305175781,92.55000305175781,0
2023-11-02 02:00:00+00:00,92.55000305175781,92.57599639892578,92.55000305175781,92.57599639892578,0
2023-11-02 03:00:00+00:00,92.55000305175781,92.57599639892578,92.55000305175781,92.57599639892578,0
2023-11-02 04:00:00+00:00,92.78700256347656,92.81700134277344,92.55000305175781,92.55000305175781,0
2023-11-02 05:00:00+00:00,92.947998046875,93.03299713134766,92.55000305175781,92.78500366210938,0
2023-11-02 06:00:00+00:00,93.00499725341797,93.13700103759766,92.55000305175781,92.93800354003906,0
2023-11-02 07:00:00+00:00,92.37799835205078,93.35700225830078,92.0,93.01499938964844,0
2023-11-02 08:00:00+00:00,93.09500122070312,93.45500183105469,92.375,92.375,0
2023-11-02 09:00:00+00:00,92.98500061035156,93.14810180664062,92.58799743652344,93.08200073242188,0
2023-11-02 10:00:00+00:00,93.08799743652344,93.67500305175781,92.58999633789062,92.9800033569336,0
2023-11-02 11:00:00+00:00,93.29180145263672,93.36219787597656,92.6520004272461,93.30000305175781,0
2023-11-02 12:00:00+00:00,93.28710174560547,93.32599639892578,92.44000244140625,93.125,0
2023-11-02 13:00:00+00:00,93.34220123291016,93.36589813232422,92.19200134277344,92.79199981689453,0
2023-11-02 14:00:00+00:00,93.0479965209961,93.44010162353516,92.91100311279297,93.19999694824219,0
2023-11-02 15:00:00+00:00,92.947998046875,93.1500015258789,92.87300109863281,92.9729995727539,0
2023-11-02 16:00:00+00:00,93.2509994506836,93.2509994506836,92.93599700927734,92.947998046875,0
2023-11-02 17:00:00+00:00,94.0009994506836,94.0009994506836,93.22599792480469,93.22599792480469,0
2023-11-02 18:00:00+00:00,93.97599792480469,94.0009994506836,93.97599792480469,94.0009994506836,0
2023-11-02 19:00:00+00:00,92.2750015258789,93.97599792480469,92.2750015258789,93.97599792480469,0
2023-11-02 20:00:00+00:00,93.2509994506836,94.0009994506836,93.22599792480469,93.22599792480469,0
2023-11-02 23:00:00+00:00,94.0009994506836,94.0009994506836,94.0009994506836,94.0009994506836,0
2023-11-03 00:00:00+00:00,94.0009994506836,94.0009994506836,94.0009994506836,94.0009994506836,0
2023-11-03 04:00:00+00:00,93.15499877929688,93.2509994506836,92.86499786376953,93.2509994506836,0
2023-11-03 05:00:00+00:00,93.06500244140625,93.125,93.05500030517578,93.10299682617188,0
2023-11-03 07:00:00+00:00,93.29769897460938,93.52259826660156,92.25,93.22480010986328,0
2023-11-03 08:00:00+00:00,92.88929748535156,93.31829833984375,91.9000015258789,93.1500015258789,0
2023-11-03 09:00:00+00:00,93.0250015258789,93.19999694824219,91.92500305175781,92.89019775390625,0
2023-11-03 10:00:00+00:00,93.09649658203125,93.12760162353516,92.07119750976562,93.07499694824219,0
2023-11-03 11:00:00+00:00,93.08450317382812,93.12580108642578,91.94999694824219,93.07510375976562,0
2023-11-03 12:00:00+00:00,92.86859893798828,93.14939880371094,91.9000015258789,93.125,0
2023-11-03 13:00:00+00:00,92.8635025024414,93.0009994506836,91.88500213623047,92.87940216064453,0
2023-11-03 14:00:00+00:00,92.4845962524414,92.96880340576172,91.44999694824219,92.41400146484375,0
2023-11-03 15:00:00+00:00,92.42739868164062,92.82599639892578,91.32499694824219,92.0459976196289,0
2023-11-03 16:00:00+00:00,92.30069732666016,92.38279724121094,91.7040023803711,92.35870361328125,0
2023-11-03 17:00:00+00:00,92.2925033569336,92.36979675292969,91.7040023803711,92.30799865722656,0
2023-11-03 18:00:00+00:00,92.31189727783203,92.82599639892578,91.7040023803711,92.3467025756836,0
2023-11-03 19:00:00+00:00,92.84410095214844,92.88050079345703,91.7040023803711,92.83589935302734,0
2023-11-03 20:00:00+00:00,92.83049774169922,92.8843994140625,91.7040023803711,92.84329986572266,0
2023-11-03 21:00:00+00:00,92.83529663085938,92.83529663085938,92.83529663085938,92.83529663085938,0
2023-11-06 02:00:00+00:00,91.7040023803711,91.7040023803711,91.7040023803711,91.7040023803711,0
2023-11-06 04:00:00+00:00,92.25499725341797,92.82599639892578,92.1500015258789,92.82599639892578,0
2023-11-06 05:00:00+00:00,92.43800354003906,92.4520034790039,92.25,92.26000213623047,0
2023-11-06 06:00:00+00:00,92.55500030517578,92.56500244140625,92.37200164794922,92.41799926757812,0
2023-11-06 07:00:00+00:00,92.1050033569336,92.83480072021484,91.05000305175781,92.55799865722656,0
2023-11-06 08:00:00+00:00,92.35099792480469,92.375,91.0999984741211,92.08200073242188,0
2023-11-06 09:00:00+00:00,92.21700286865234,92.51200103759766,91.5999984741211,92.23500061035156,0
2023-11-06 10:00:00+00:00,92.2979965209961,92.5270004272461,91.0,92.22000122070312,0
2023-11-06 11:00:00+00:00,92.33889770507812,92.49500274658203,91.77300262451172,92.28500366210938,0
2023-11-06 12:00:00+00:00,92.44629669189453,92.55220031738281,91.375,92.3363037109375,0
2023-11-06 13:00:00+00:00,92.40409851074219,92.46959686279297,92.23799896240234,92.46700286865234,0
2023-11-06 14:00:00+00:00,92.16300201416016,92.42649841308594,92.16300201416016,92.39070129394531,0
2023-11-06 16:00:00+00:00,91.6500015258789,92.6259994506836,91.4000015258789,92.18299865722656,0
2023-11-06 18:00:00+00:00,92.3759994506836,92.3759994506836,92.3759994506836,92.3759994506836,0
2023-11-06 19:00:00+00:00,92.3759994506836,92.3759994506836,92.3759994506836,92.3759994506836,0
2023-11-06 20:00:00+00:00,92.3759994506836,92.3759994506836,92.3759994506836,92.3759994506836,0
2023-11-06 21:00:00+00:00,92.6449966430664,92.6449966430664,92.6449966430664,92.6449966430664,0
2023-11-06 22:00:00+00:00,92.3759994506836,92.3759994506836,92.3759994506836,92.3759994506836,0
2023-11-07 02:00:00+00:00,92.3759994506836,92.3759994506836,92.3759994506836,92.3759994506836,0
2023-11-07 03:00:00+00:00,92.60099792480469,92.60099792480469,92.60099792480469,92.60099792480469,0
2023-11-07 04:00:00+00:00,92.47799682617188,92.87999725341797,92.46499633789062,92.6259994506836,0
2023-11-07 05:00:00+00:00,92.56500244140625,92.66200256347656,92.45700073242188,92.49500274658203,0
2023-11-07 06:00:00+00:00,92.43800354003906,92.55799865722656,91.42500305175781,92.55799865722656,0
2023-11-07 07:00:00+00:00,92.27999877929688,92.80480194091797,91.17500305175781,92.43299865722656,0
2023-11-07 08:00:00+00:00,92.44200134277344,92.55000305175781,91.45500183105469,92.302001953125,0
2023-11-07 09:00:00+00:00,92.38200378417969,92.79109954833984,91.67500305175781,92.41799926757812,0
2023-11-07 10:00:00+00:00,92.40799713134766,92.75340270996094,91.81800079345703,92.3949966430664,0
2023-11-07 11:00:00+00:00,92.30999755859375,92.60359954833984,92.21299743652344,92.40499877929688,0
2023-11-07 12:00:00+00:00,92.20059967041016,92.50260162353516,91.2750015258789,92.31700134277344,0
2023-11-07 13:00:00+00:00,92.46610260009766,92.4937973022461,91.4000015258789,92.32469940185547,0
2023-11-07 14:00:00+00:00,92.33399963378906,92.4927978515625,91.02999877929688,92.40499877929688,0
2023-11-07 15:00:00+00:00,92.30580139160156,92.42500305175781,91.2750015258789,92.39630126953125,0
2023-11-07 16:00:00+00:00,92.07990264892578,92.35070037841797,91.07499694824219,92.2770004272461,0
2023-11-07 17:00:00+00:00,92.07689666748047,92.22599792480469,92.06829833984375,92.10579681396484,0
2023-11-07 18:00:00+00:00,92.04720306396484,92.22599792480469,92.02660369873047,92.06999969482422,0
2023-11-07 19:00:00+00:00,92.13510131835938,92.22599792480469,92.06739807128906,92.08460235595703,0
2023-11-07 20:00:00+00:00,92.22599792480469,92.22599792480469,92.15149688720703,92.16349792480469,0
2023-11-07 22:00:00+00:00,92.05000305175781,92.05000305175781,92.05000305175781,92.05000305175781,0
2023-11-08 01:00:00+00:00,92.22599792480469,92.22599792480469,92.22599792480469,92.22599792480469,0
2023-11-08 03:00:00+00:00,92.18000030517578,92.18000030517578,92.07599639892578,92.07599639892578,0
2023-11-08 04:00:00+00:00,92.33000183105469,92.33000183105469,92.18000030517578,92.18000030517578,0
2023-11-08 05:00:00+00:00,92.33000183105469,92.33000183105469,92.33000183105469,92.33000183105469,0
2023-11-08 06:00:00+00:00,92.33000183105469,92.33000183105469,91.30000305175781,91.30000305175781,0
2023-11-08 07:00:00+00:00,92.37999725341797,92.4229965209961,91.25,92.33000183105469,0
2023-11-08 08:00:00+00:00,92.26799774169922,92.42839813232422,91.66699981689453,92.38700103759766,0
2023-11-08 09:00:00+00:00,92.0979995727539,92.302001953125,91.125,92.26499938964844,0
2023-11-08 10:00:00+00:00,92.12000274658203,92.21299743652344,91.125,92.08999633789062,0
2023-11-08 11:00:00+00:00,92.0354995727539,92.14700317382812,91.0,92.11000061035156,0
2023-11-08 12:00:00+00:00,92.01020050048828,92.13749694824219,91.09500122070312,92.0531997680664,0
2023-11-08 13:00:00+00:00,91.75599670410156,92.07140350341797,90.9000015258789,91.76699829101562,0
2023-11-08 14:00:00+00:00,91.66300201416016,92.07099914550781,90.94999694824219,91.90460205078125,0
2023-11-08 15:00:00+00:00,90.8499984741211,92.0009994506836,90.8499984741211,91.82499694824219,0
2023-11-08 16:00:00+00:00,91.74299621582031,91.95099639892578,90.9749984741211,91.82599639892578,0
2023-11-08 17:00:00+00:00,91.82599639892578,91.82599639892578,90.8499984741211,91.76300048828125,0
2023-11-08 18:00:00+00:00,91.82599639892578,91.82599639892578,91.82599639892578,91.82599639892578,0
2023-11-08 19:00:00+00:00,91.82599639892578,91.82599639892578,91.82599639892578,91.82599639892578,0
2023-11-08 20:00:00+00:00,91.82599639892578,91.82599639892578,91.82599639892578,91.82599639892578,0
2023-11-08 21:00:00+00:00,91.82599639892578,91.82599639892578,91.82599639892578,91.82599639892578,0
2023-11-08 22:00:00+00:00,91.82599639892578,91.82599639892578,91.82599639892578,91.82599639892578,0
2023-11-09 02:00:00+00:00,91.87999725341797,91.87999725341797,91.87999725341797,91.87999725341797,0
2023-11-09 03:00:00+00:00,91.87999725341797,91.87999725341797,91.87999725341797,91.87999725341797,0
2023-11-09 04:00:00+00:00,91.87999725341797,91.87999725341797,91.87999725341797,91.87999725341797,0
2023-11-09 05:00:00+00:00,92.00700378417969,92.06500244140625,91.99700164794922,92.05799865722656,0
2023-11-09 06:00:00+00:00,91.98999786376953,92.10299682617188,91.29399871826172,92.0199966430664,0
2023-11-09 07:00:00+00:00,91.78299713134766,92.35099792480469,90.82499694824219,91.98799896240234,0
2023-11-09 08:00:00+00:00,91.77200317382812,91.99939727783203,91.45099639892578,91.7750015258789,0
2023-11-09 09:00:00+00:00,91.89700317382812,92.12200164794922,91.46600341796875,91.7770004272461,0
2023-11-09 10:00:00+00:00,92.01000213623047,92.21829986572266,91.17500305175781,91.88999938964844,0
2023-11-09 11:00:00+00:00,92.22000122070312,92.25910186767578,91.8010025024414,92.00700378417969,0
2023-11-09 12:00:00+00:00,92.16919708251953,92.2593002319336,91.17500305175781,92.125,0
2023-11-09 13:00:00+00:00,91.86499786376953,92.1720962524414,91.59200286865234,92.16999816894531,0
2023-11-09 14:00:00+00:00,91.75,92.20099639892578,91.2249984741211,91.8759994506836,0
2023-11-09 15:00:00+00:00,91.95600128173828,92.21499633789062,91.75,91.75,0
2023-11-09 16:00:00+00:00,92.00599670410156,92.2509994506836,91.26499938964844,91.9990005493164,0
2023-11-09 17:00:00+00:00,92.1500015258789,92.1500015258789,91.17500305175781,92.125,0
2023-11-09 18:00:00+00:00,92.125,92.1500015258789,92.125,92.1500015258789,0
2023-11-09 19:00:00+00:00,92.16999816894531,92.16999816894531,92.16999816894531,92.16999816894531,0
2023-11-09 20:00:00+00:00,92.1500015258789,92.1500015258789,92.1500015258789,92.1500015258789,0
2023-11-09 21:00:00+00:00,91.6500015258789,91.6500015258789,90.67500305175781,90.67500305175781,0
2023-11-09 23:00:00+00:00,92.1500015258789,92.1500015258789,91.625,91.625,0
2023-11-10 00:00:00+00:00,91.625,91.625,91.625,91.625,0
2023-11-10 02:00:00+00:00,91.625,91.625,91.625,91.625,0
2023-11-10 03:00:00+00:00,92.1500015258789,92.1500015258789,91.625,91.625,0
2023-11-10 04:00:00+00:00,92.06999969482422,92.13700103759766,91.625,92.0479965209961,0
2023-11-10 05:00:00+00:00,92.01499938964844,92.10299682617188,91.625,92.072998046875,0
2023-11-10 06:00:00+00:00,91.97799682617188,92.19000244140625,91.43599700927734,92.01799774169922,0
2023-11-10 07:00:00+00:00,92.00299835205078,92.14700317382812,91.55500030517578,91.9800033569336,0
2023-11-10 08:00:00+00:00,92.04299926757812,92.28600311279297,91.0999984741211,92.0,0
2023-11-10 09:00:00+00:00,92.0,92.20099639892578,91.0999984741211,92.04000091552734,0
2023-11-10 10:00:00+00:00,91.9800033569336,92.13249969482422,91.0999984741211,91.99299621582031,0
2023-11-10 11:00:00+00:00,92.00299835205078,92.168701171875,91.94100189208984,91.9729995727539,0
2023-11-10 12:00:00+00:00,92.13379669189453,92.17569732666016,91.125,92.1259994506836,0
2023-11-10 13:00:00+00:00,92.14360046386719,92.2750015258789,91.9800033569336,91.99199676513672,0
2023-11-10 14:00:00+00:00,92.33270263671875,92.36319732666016,91.25,92.10199737548828,0
2023-11-10 15:00:00+00:00,92.25279998779297,92.31929779052734,91.25,92.09700012207031,0
2023-11-10 16:00:00+00:00,92.26699829101562,92.30899810791016,92.11100006103516,92.2384033203125,0
2023-11-10 17:00:00+00:00,92.23979949951172,92.31749725341797,91.3499984741211,92.24919891357422,0
2023-11-10 18:00:00+00:00,92.26480102539062,92.3115005493164,92.24359893798828,92.26309967041016,0
2023-11-10 19:00:00+00:00,92.28170013427734,92.29070281982422,92.23500061035156,92.26699829101562,0
2023-11-10 20:00:00+00:00,92.26619720458984,92.28289794921875,92.2394027709961,92.27909851074219,0
2023-11-10 21:00:00+00:00,92.28600311279297,92.28600311279297,92.2509994506836,92.26399993896484,0
2023-11-10 22:00:00+00:00,92.29949951171875,92.29949951171875,92.29949951171875,92.29949951171875,0
2023-11-10 23:00:00+00:00,92.2509994506836,92.30000305175781,92.2509994506836,92.30000305175781,0
2023-11-13 02:00:00+00:00,92.2509994506836,92.2509994506836,92.2509994506836,92.2509994506836,0
2023-11-13 04:00:00+00:00,92.3499984741211,92.41799926757812,92.29299926757812,92.33799743652344,0
2023-11-13 05:00:00+00:00,92.28500366210938,92.3479995727539,92.20700073242188,92.3479995727539,0
2023-11-13 06:00:00+00:00,92.28700256347656,92.3550033569336,92.2300033569336,92.27999877929688,0
2023-11-13 07:00:00+00:00,92.16999816894531,92.375,91.19999694824219,92.28500366210938,0
2023-11-13 08:00:00+00:00,92.13500213623047,92.33159637451172,91.78700256347656,92.16500091552734,0
2023-11-13 09:00:00+00:00,92.0250015258789,92.26789855957031,91.91699981689453,92.13700103759766,0
2023-11-13 10:00:00+00:00,92.0479965209961,92.22599792480469,91.91200256347656,92.01799774169922,0
2023-11-13 11:00:00+00:00,91.78700256347656,92.26750183105469,90.9749984741211,92.05000305175781,0
2023-11-13 12:00:00+00:00,91.90840148925781,92.03250122070312,90.80000305175781,91.7750015258789,0
2023-11-13 13:00:00+00:00,91.8604965209961,91.97869873046875,90.92500305175781,91.875,0
2023-11-13 14:00:00+00:00,91.41300201416016,91.90280151367188,90.6500015258789,91.76499938964844,0
2023-11-13 15:00:00+00:00,91.21299743652344,91.6500015258789,90.4000015258789,91.4260025024414,0
2023-11-13 16:00:00+00:00,90.46499633789062,91.49099731445312,90.46499633789062,91.42500305175781,0
2023-11-13 17:00:00+00:00,90.51499938964844,91.49099731445312,90.51499938964844,91.46499633789062,0
2023-11-13 18:00:00+00:00,91.51000213623047,91.51000213623047,91.49099731445312,91.49099731445312,0
2023-11-13 19:00:00+00:00,91.49099731445312,91.49099731445312,91.49099731445312,91.49099731445312,0
2023-11-13 20:00:00+00:00,91.89099884033203,91.89099884033203,90.91500091552734,90.91500091552734,0
2023-11-13 21:00:00+00:00,91.49099731445312,91.49099731445312,91.49099731445312,91.49099731445312,0
2023-11-13 22:00:00+00:00,91.49099731445312,91.49099731445312,91.49099731445312,91.49099731445312,0
2023-11-14 02:00:00+00:00,91.49099731445312,91.49099731445312,91.49099731445312,91.49099731445312,0
2023-11-14 03:00:00+00:00,91.7300033569336,91.7300033569336,91.7300033569336,91.7300033569336,0
2023-11-14 04:00:00+00:00,91.81700134277344,91.85299682617188,91.81500244140625,91.83200073242188,0
2023-11-14 05:00:00+00:00,91.70999908447266,91.82499694824219,91.68000030517578,91.81999969482422,0
2023-11-14 06:00:00+00:00,91.36499786376953,91.65799713134766,91.36499786376953,91.65799713134766,0
2023-11-14 07:00:00+00:00,91.375,91.8917007446289,90.55000305175781,91.36299896240234,0
2023-11-14 08:00:00+00:00,91.39700317382812,91.64209747314453,90.5,91.38700103759766,0
2023-11-14 09:00:00+00:00,91.3479995727539,91.53489685058594,90.42500305175781,91.4020004272461,0
2023-11-14 10:00:00+00:00,91.1520004272461,91.57389831542969,90.2249984741211,91.3499984741211,0
2023-11-14 11:00:00+00:00,90.71299743652344,91.33360290527344,89.9000015258789,91.14299774169922,0
2023-11-14 12:00:00+00:00,90.73179626464844,90.89420318603516,89.7750015258789,90.72000122070312,0
2023-11-14 13:00:00+00:00,90.63629913330078,90.793701171875,89.69999694824219,90.76830291748047,0
2023-11-14 14:00:00+00:00,90.0979995727539,90.97599792480469,89.3499984741211,90.48870086669922,0
2023-11-14 15:00:00+00:00,89.3499984741211,90.3759994506836,89.25,90.2760009765625,0
2023-11-14 16:00:00+00:00,89.44999694824219,90.42500305175781,89.42500305175781,90.197998046875,0
2023-11-14 17:00:00+00:00,90.5009994506836,90.5009994506836,89.5,90.44999694824219,0
2023-11-14 18:00:00+00:00,90.5009994506836,90.5009994506836,90.5009994506836,90.5009994506836,0
2023-11-14 19:00:00+00:00,90.5009994506836,90.5009994506836,90.5009994506836,90.5009994506836,0
2023-11-14 20:00:00+00:00,90.47599792480469,90.47599792480469,90.47599792480469,90.47599792480469,0
2023-11-14 21:00:00+00:00,90.5199966430664,90.5199966430664,90.47599792480469,90.47599792480469,0
2023-11-14 23:00:00+00:00,90.5,90.5,90.5,90.5,0
2023-11-15 00:00:00+00:00,90.5,90.5,90.5,90.5,0
2023-11-15 01:00:00+00:00,90.5,90.5,90.5,90.5,0
2023-11-15 02:00:00+00:00,90.47599792480469,90.47599792480469,90.47599792480469,90.47599792480469,0
2023-11-15 03:00:00+00:00,90.63500213623047,91.18800354003906,89.99299621582031,90.47000122070312,0
2023-11-15 04:00:00+00:00,90.37000274658203,90.58799743652344,90.31500244140625,90.55999755859375,0
2023-11-15 07:00:00+00:00,89.8147964477539,90.6333999633789,88.8499984741211,90.56670379638672,0
2023-11-15 08:00:00+00:00,89.60489654541016,89.84040069580078,88.55000305175781,89.81069946289062,0
2023-11-15 09:00:00+00:00,89.28009796142578,89.6613998413086,88.19999694824219,89.5,0
2023-11-15 10:00:00+00:00,88.8687973022461,89.44999694824219,87.5999984741211,89.26280212402344,0
2023-11-15 11:00:00+00:00,88.98680114746094,89.0999984741211,87.92500305175781,88.86309814453125,0
2023-11-15 12:00:00+00:00,89.30139923095703,89.5250015258789,88.0999984741211,89.19999694824219,0
2023-11-15 13:00:00+00:00,89.55249786376953,89.6500015258789,88.4000015258789,89.24199676513672,0
2023-11-15 14:00:00+00:00,89.3479995727539,89.65149688720703,88.4749984741211,89.25499725341797,0
2023-11-15 15:00:00+00:00,88.2249984741211,89.6500015258789,87.875,89.625,0
2023-11-15 16:00:00+00:00,89.6259994506836,89.6259994506836,88.30000305175781,89.1500015258789,0
2023-11-15 17:00:00+00:00,89.6259994506836,89.6259994506836,88.44999694824219,89.4000015258789,0
2023-11-15 18:00:00+00:00,89.44000244140625,89.6259994506836,89.44000244140625,89.6259994506836,0
2023-11-15 19:00:00+00:00,89.6259994506836,89.6259994506836,89.6259994506836,89.6259994506836,0
2023-11-15 20:00:00+00:00,89.6259994506836,89.6259994506836,89.6259994506836,89.6259994506836,0
2023-11-15 23:00:00+00:00,89.6259994506836,89.6259994506836,89.6259994506836,89.6259994506836,0
2023-11-16 00:00:00+00:00,89.4000015258789,89.4000015258789,89.4000015258789,89.4000015258789,0
2023-11-16 04:00:00+00:00,89.2750015258789,89.49500274658203,89.26499938964844,89.447998046875,0
2023-11-16 05:00:00+00:00,89.18800354003906,89.2770004272461,89.13500213623047,89.2770004272461,0
2023-11-16 06:00:00+00:00,89.06500244140625,89.47599792480469,88.33999633789062,89.19000244140625,0
2023-11-16 07:00:00+00:00,89.0199966430664,89.50370025634766,88.35600280761719,89.06999969482422,0
2023-11-16 08:00:00+00:00,88.68000030517578,89.22599792480469,88.1449966430664,89.0250015258789,0
2023-11-16 09:00:00+00:00,88.86499786376953,88.9269027709961,88.48600006103516,88.66999816894531,0
2023-11-16 10:00:00+00:00,88.875,89.07779693603516,88.53600311279297,88.85700225830078,0
2023-11-16 11:00:00+00:00,89.02780151367188,89.12419891357422,88.83799743652344,88.87000274658203,0
2023-11-16 12:00:00+00:00,89.3832015991211,89.6259994506836,88.0999984741211,89.0250015258789,0
2023-11-16 13:00:00+00:00,88.05000305175781,89.26719665527344,88.05000305175781,89.21990203857422,0
2023-11-16 14:00:00+00:00,88.52100372314453,89.20099639892578,87.9749984741211,88.92500305175781,0
2023-11-16 15:00:00+00:00,88.7249984741211,89.18000030517578,88.0,88.3479995727539,0
2023-11-16 16:00:00+00:00,89.32599639892578,89.3499984741211,88.2750015258789,89.17500305175781,0
2023-11-16 20:00:00+00:00,89.32599639892578,89.33999633789062,89.32599639892578,89.33999633789062,0
