Tk,Fold,Model,Feature,Importance
IMOEX,0,RF,KeyRate_lag7,1.2283452211927185e-05
IMOEX,0,RF,KeyRate_lag8,2.5353287996751688e-06
IMOEX,0,RF,KeyRate_lag9,1.5419461581228706e-05
IMOEX,0,RF,KeyRate_lag10,1.9955820615421543e-05
IMOEX,0,RF,KeyRate_lag11,0.00010657014664629418
IMOEX,0,RF,KeyRate_lag12,2.4635619763594778e-05
IMOEX,0,RF,KeyRate_lag13,2.488395892374936e-05
IMOEX,0,RF,KeyRate_lag14,0.00018345947566397676
IMOEX,0,RF,KeyRate_lag15,1.535565968780409e-05
IMOEX,0,RF,KeyRate_lag16,8.804337241183829e-06
IMOEX,0,RF,KeyRate_lag17,4.2453213010002806e-05
IMOEX,0,RF,KeyRate_lag18,6.391867881605762e-06
IMOEX,0,RF,KeyRate_lag19,5.48773789370263e-06
IMOEX,0,RF,KeyRate_lag20,3.414400943502683e-05
IMOEX,0,RF,KeyRate_lag21,2.1362243097916504e-12
IMOEX,0,RF,KeyRate_lag22,8.447702761846123e-05
IMOEX,0,RF,KeyRate_lag23,9.398427374457556e-05
IMOEX,0,RF,KeyRate_lag24,6.346002148241697e-06
IMOEX,0,CatBoost,Open,0.0012514920118077172
IMOEX,0,CatBoost,High,0.007750752133833404
IMOEX,0,CatBoost,Low,0.010016052321382318
IMOEX,0,CatBoost,Close,0.004918544304119782
IMOEX,0,CatBoost,Value,0.06032972016002722
IMOEX,0,CatBoost,Volume,0.0
IMOEX,0,CatBoost,SMA_5,0.002357044002923638
IMOEX,0,CatBoost,SMA_10,0.004852954065053995
IMOEX,0,CatBoost,SMA_20,0.007631061876618463
IMOEX,0,CatBoost,EMA_5,0.0022854532144689303
IMOEX,0,CatBoost,EMA_10,0.003651277378829179
IMOEX,0,CatBoost,EMA_20,0.0016446097180526239
IMOEX,0,CatBoost,BBH,0.003633696857833766
IMOEX,0,CatBoost,BBL,0.0024991359731991757
IMOEX,0,CatBoost,RSI_50,0.008913390744875583
IMOEX,0,CatBoost,StochK,0.03396539726578059
IMOEX,0,CatBoost,StochD,0.021606768624299676
IMOEX,0,CatBoost,ATR_50,0.0025431818326667934
IMOEX,0,CatBoost,OBV,0.0
IMOEX,0,CatBoost,MACD,0.015650191905078725
IMOEX,0,CatBoost,MACD_SIGNAL,0.020579455247813266
IMOEX,0,CatBoost,MACD_DIFF,0.016338051129357784
IMOEX,0,CatBoost,ADX_14,0.010307732391563013
IMOEX,0,CatBoost,CCI_20,0.011430991846310386
IMOEX,0,CatBoost,ROC_10,0.011559275094501449
IMOEX,0,CatBoost,WILLR_14,0.022961683665140446
IMOEX,0,CatBoost,lag1,0.002604742672651275
IMOEX,0,CatBoost,lag2,0.004143082695842522
IMOEX,0,CatBoost,lag3,0.0026737644802669685
IMOEX,0,CatBoost,lag4,0.004458618070419898
IMOEX,0,CatBoost,lag5,0.0055009582570212864
IMOEX,0,CatBoost,lag6,0.00698238621499434
IMOEX,0,CatBoost,lag7,0.005053495435820145
IMOEX,0,CatBoost,lag8,0.0034259526688861946
IMOEX,0,CatBoost,lag9,0.002177085244161375
IMOEX,0,CatBoost,lag10,0.002290427268300245
IMOEX,0,CatBoost,lag11,0.0017477011215898477
IMOEX,0,CatBoost,lag12,0.002258628095966409
IMOEX,0,CatBoost,lag13,0.0017804342451446997
IMOEX,0,CatBoost,lag14,0.00311034486175079
IMOEX,0,CatBoost,lag15,0.007333059753097376
IMOEX,0,CatBoost,lag16,0.007337247516852941
IMOEX,0,CatBoost,lag17,0.0052877103056435774
IMOEX,0,CatBoost,lag18,0.007989615492142738
IMOEX,0,CatBoost,lag19,0.003245218316980716
IMOEX,0,CatBoost,lag20,0.0053659991560590994
IMOEX,0,CatBoost,lag21,0.0039514713884552235
IMOEX,0,CatBoost,lag22,0.0034383983532697998
IMOEX,0,CatBoost,lag23,0.0038698370815680055
IMOEX,0,CatBoost,lag24,0.0020284375926727964
IMOEX,0,CatBoost,lag25,0.002703581559029616
IMOEX,0,CatBoost,lag26,0.0032024479413937574
IMOEX,0,CatBoost,lag27,0.003948087608518825
IMOEX,0,CatBoost,lag28,0.0048150947708621465
IMOEX,0,CatBoost,lag29,0.005643134158820517
IMOEX,0,CatBoost,lag30,0.007888600724945072
IMOEX,0,CatBoost,lag31,0.0036526040941455575
IMOEX,0,CatBoost,lag32,0.004275537199938127
IMOEX,0,CatBoost,lag33,0.006571679381894121
IMOEX,0,CatBoost,lag34,0.0057949050051787476
IMOEX,0,CatBoost,lag35,0.0041163702553863295
IMOEX,0,CatBoost,lag36,0.005499416124408896
IMOEX,0,CatBoost,lag37,0.004760948183723396
IMOEX,0,CatBoost,lag38,0.004937706864599082
IMOEX,0,CatBoost,lag39,0.0013881336917604926
IMOEX,0,CatBoost,lag40,0.0028468697025918195
IMOEX,0,CatBoost,lag41,0.0034815371087202522
IMOEX,0,CatBoost,lag42,0.003285828225856635
IMOEX,0,CatBoost,lag43,0.003007912491454524
IMOEX,0,CatBoost,lag44,0.004761258021049251
IMOEX,0,CatBoost,lag45,0.003054129884226231
IMOEX,0,CatBoost,lag46,0.007598836255571476
IMOEX,0,CatBoost,lag47,0.005784074154008876
IMOEX,0,CatBoost,lag48,0.0017998130564025902
IMOEX,0,CatBoost,lag49,0.004412800038370787
IMOEX,0,CatBoost,lag50,0.0032969300560977926
IMOEX,0,CatBoost,lag51,0.002928701764084799
IMOEX,0,CatBoost,lag52,0.0030288139402491828
IMOEX,0,CatBoost,lag53,0.004742247421696652
IMOEX,0,CatBoost,lag54,0.004837286614994904
IMOEX,0,CatBoost,lag55,0.006066677660394949
IMOEX,0,CatBoost,lag56,0.008430892771559638
IMOEX,0,CatBoost,lag57,0.003948913640959709
IMOEX,0,CatBoost,lag58,0.004182204698725109
IMOEX,0,CatBoost,lag59,0.0038960036509801043
