Tk,Fold,Model,shapiro_stat,shapiro_p,ljungbox_stat,ljungbox_p,arch_lm_stat,arch_lm_p,durbin_watson,resid_adf_stat,resid_adf_p,resid_kpss_stat,resid_kpss_p
RTSI,3,RF,0.902816932510603,0.00016686674164512153,19.62416546414369,0.03301468078271449,0.6558801742827897,0.9853020532342821,1.5420522406347557,-2.224989986750743,0.19730086097522964,0.4221037565316134,0.06762769115016663
RTSI,3,SARIMAX,0.839094320349905,1.4738220848566576e-06,14.124929941787437,0.16736906116889727,0.5542039434591717,0.9900039150527206,1.548902078652958,-2.702969407946784,0.0735258397973112,0.32486558766519297,0.1
RTSI,3,Naive,0.9485564013221561,0.01332906618945252,25.65371554082447,0.004234920821371466,16.841642045102866,0.00481012832645075,2.9621124267578125,-5.420585366831449,3.065808662769631e-06,0.21028196305171398,0.1
RTSI,3,sNaive,0.9065415143757418,0.00022970715760735008,16.391381248552698,0.0889634354122321,1.3953836859481605,0.9248175812071874,1.7528737783432007,-2.3842905128436,0.14621947325203516,0.44553164124683686,0.057529464979811706
RTSI,3,CatBoost,0.835580426899324,1.1734419779461262e-06,10.82400268096344,0.37139331065301107,0.36154411656520613,0.9963229501751598,1.6004871035441366,-2.600777942223195,0.09283658917572152,0.3333773443210845,0.1
RTSI,3,LSTM_base,0.8629363149865821,7.497667899165537e-06,14.109362401412609,0.16806144545569923,0.3803484943032531,0.9958536237704858,1.55168616771698,-2.927476702462653,0.042244861474029644,0.16813305716358326,0.1
RTSI,3,LSTM_att,0.857720006424607,5.18607399942886e-06,12.243961015714383,0.2690608932671119,0.46434165600425625,0.9933708425415144,1.6760892868041992,-2.6549227774460658,0.08216863583226286,0.26995111270621036,0.1
RTSI,3,Hybrid,0.8550581296110589,4.309143239280298e-06,12.595957396978683,0.24714745068884336,0.4878947365514341,0.9925598347200715,1.6366721391677856,-2.348034509982982,0.15694332290434326,0.4039050262455285,0.07547197144589289
