Tk,Fold,Model,shapiro_stat,shapiro_p,ljungbox_stat,ljungbox_p,arch_lm_stat,arch_lm_p,durbin_watson,resid_adf_stat,resid_adf_p,resid_kpss_stat,resid_kpss_p
IMOEX,2,RF,0.948151514785001,0.012761760920122106,64.59010836700537,4.854951128807335e-10,22.27617097545607,0.00046393514184644877,0.33270315251027605,-2.5724710163660354,0.09882146875615411,0.12336736495285455,0.1
IMOEX,2,SARIMAX,0.9675506110339485,0.11061964664141907,5.739142359928268,0.8366824942871014,3.1379168264280337,0.6787327528086294,1.1568923871991705,-6.126893701866107,8.585954415641299e-08,0.28168970347793193,0.1
IMOEX,2,Naive,0.9720577586637285,0.18381897899878097,18.649371099036898,0.044948955973537916,5.311241383728836,0.3790879332846735,2.751461982727051,-4.180573983743436,0.000710605456528967,0.5000000000000003,0.041666666666666595
IMOEX,2,sNaive,0.9921493874519535,0.9667886603404393,10.529534168720614,0.3953251300867698,3.147093359804707,0.6773202318396451,1.4450767040252686,-5.7549344762503365,5.849450864869508e-07,0.2678814230292767,0.1
IMOEX,2,CatBoost,0.9775064114942695,0.33237438161490046,6.144130374890525,0.8030121049323479,0.5577536763505142,0.9898557169732313,1.0628895999863737,-6.536667661861992,9.57074138749215e-09,0.12254008441545039,0.1
IMOEX,2,LSTM_base,0.975124998681457,0.25775658716407346,7.128726820832723,0.7132390419701587,2.3692306655069317,0.7960472926178079,1.5594524145126343,-6.207049111717138,5.624642940276985e-08,0.1283218365207854,0.1
IMOEX,2,LSTM_att,0.9746432262993954,0.2445865628426632,7.097128635898373,0.7162447065342012,0.4550492632495651,0.9936768985619987,1.583324670791626,-6.223201923535971,5.163112020404025e-08,0.09088382795280532,0.1
IMOEX,2,Hybrid,0.9765194209286482,0.29946873885125924,6.506110725521571,0.7711025264030684,0.89966938429832,0.970245569350128,1.5156370401382446,-6.14386129833464,7.852701919893674e-08,0.12351503334618416,0.1
