Tk,Fold,Model,shapiro_stat,shapiro_p,ljungbox_stat,ljungbox_p,arch_lm_stat,arch_lm_p,durbin_watson,resid_adf_stat,resid_adf_p,resid_kpss_stat,resid_kpss_p
IMOEX,1,RF,0.9076427897358738,0.00025275646457660617,12.537453895929621,0.25069461596071313,2.1781977983466687,0.823978851055879,1.9775137505707419,-7.653151594906002,1.76731879239144e-11,0.1129887729272887,0.1
IMOEX,1,SARIMAX,0.9120108337488805,0.00037124951360535457,15.778267362457497,0.1061581210129774,1.8062525092036774,0.8752511817737598,1.9845956221971162,-7.6785694866655465,1.5254011227656413e-11,0.15869099229839514,0.1
IMOEX,1,Naive,0.9065994232924861,0.00023086208178773658,36.488523119135294,6.935836387435652e-05,12.453331849148611,0.029077304953229906,2.972687005996704,-4.804747801762393,5.325990704053972e-05,0.17176619008923721,0.1
IMOEX,1,sNaive,0.9225639535569058,0.0009741556670496512,18.656287178759186,0.04485188993707706,1.9681757160703501,0.8535307855023239,2.189648151397705,-3.8112588059747683,0.0027942005781824977,0.115198024951232,0.1
IMOEX,1,CatBoost,0.9196632625929365,0.000743350734561555,11.732586409577163,0.3033521275373482,1.6343601633379063,0.8970632689235649,1.8692758260950246,-7.308076765027693,1.2857424709293134e-10,0.13321987598782972,0.1
IMOEX,1,LSTM_base,0.89975401564388,0.00012884836724061667,12.30704475217509,0.2650325910142612,0.9826923986042679,0.9639496356568692,1.7854255437850952,-7.571021408925959,2.841183113609601e-11,0.10735288774988236,0.1
IMOEX,1,LSTM_att,0.9088416620404484,0.00028065153443890327,12.84497132752939,0.23246929693709617,2.220292502981169,0.8178994913034934,1.9853689670562744,-7.658051150190813,1.717892113643656e-11,0.1105717620542549,0.1
IMOEX,1,Hybrid,0.9073461479262701,0.0002463168487283234,12.679265601864271,0.2421613026219592,3.2446457428574242,0.6623264608201958,1.9928638935089111,-7.68803473298986,1.4439866067625003e-11,0.11795298268943363,0.1
