Tk,Cluster,Share,Mean_ret,Vol,RSI,ATR,ClusterName
IMOEX,0,0.3038013488657266,0.002454765975291038,0.004760579255617763,51.62514791406205,17.539686391400334,Волатильный рост
IMOEX,1,0.3641937461679951,0.00013439436904005953,0.0019270932785434346,54.36312877476081,8.308221618759868,Боковая консолидация
IMOEX,2,0.2979767014101778,-0.002906791267408214,0.004062624985130944,42.50088235436559,15.778974899690358,Турбулентное снижение
IMOEX,3,0.034028203556100554,0.0013422233941988435,0.009659683332019572,62.78359430062429,22.161997929585,Волатильный рост
