Datetime,Close,ret,vol,rsi,atr,cluster
2023-11-06 15:00:00+00:00,3221.8,-0.0008252847855896306,0.0022135293300101734,50.94930067484489,9.830107999999958,0
2023-11-06 16:00:00+00:00,3225.89,0.0012686715858176711,0.002173034386376443,52.18726110660673,9.730305839999962,0
2023-11-06 17:00:00+00:00,3229.49,0.0011153488634914055,0.002179142077444762,53.24706033814792,9.626499723199963,0
2023-11-06 18:00:00+00:00,3235.11,0.001738700434925633,0.0021877810187797947,54.84156785947407,9.587969728735969,0
2023-11-07 10:00:00+00:00,3230.66,-0.0013764797394948403,0.0021861528617762244,53.370882882847035,9.599210334161251,0
2023-11-07 11:00:00+00:00,3234.42,0.0011631721259224292,0.002192144277206376,54.42464270100498,9.51242612747802,0
2023-11-07 12:00:00+00:00,3230.89,-0.0010919817768275664,0.0021965194483342053,53.271351596853656,9.468777604928459,0
2023-11-07 13:00:00+00:00,3234.78,0.0012032783823947568,0.002192211231204472,54.35889922611214,9.43820205282989,0
2023-11-07 14:00:00+00:00,3234.65,-4.018901201874314e-05,0.0021908169787882518,54.31579112911708,9.36143801177329,0
2023-11-07 15:00:00+00:00,3235.31,0.00020401980917483797,0.0019865679706897446,54.50270789346612,9.278809251537815,0
2023-11-07 16:00:00+00:00,3240.14,0.0014917884921477054,0.0019006870921389678,55.85159102181078,9.226433066507065,0
2023-11-07 17:00:00+00:00,3245.7,0.0017145046322379898,0.0019040557758822443,57.33731635719942,9.172904405176928,0
2023-11-07 18:00:00+00:00,3246.34,0.0001971645282772272,0.0018423259682111247,57.50528857763064,9.04944631707339,0
2023-11-08 10:00:00+00:00,3244.7,-0.0005053119484390578,0.0018459293379599418,56.91930335129593,9.133057390731922,0
2023-11-08 11:00:00+00:00,3255.01,0.0031724518930964507,0.0018830387168175676,59.56262822157904,9.242396242917291,0
2023-11-08 12:00:00+00:00,3251.18,-0.0011773404841868285,0.0018894801800690502,58.20877885530935,9.231148318058942,0
2023-11-08 13:00:00+00:00,3245.25,-0.0018256185772802525,0.0019144680396825555,56.19091239968521,9.241925351697763,0
2023-11-08 14:00:00+00:00,3245.87,0.00019103020800237402,0.0018897824673077652,56.35233926956462,9.137686844663802,0
2023-11-08 15:00:00+00:00,3246.22,0.00010782352072702395,0.0018671186812290494,56.44478822877288,9.028533107770533,0
2023-11-08 16:00:00+00:00,3242.0,-0.0013008192062127222,0.001848656542704466,55.01124479277826,9.049362445615117,0
2023-11-08 17:00:00+00:00,3248.25,0.001925966467224427,0.0018478719858482132,56.67417986025221,9.025375196702813,0
2023-11-08 18:00:00+00:00,3245.43,-0.000868536847296042,0.001854453689849737,55.72582508027911,8.925667692768755,0
2023-11-09 10:00:00+00:00,3234.12,-0.0034909867155068497,0.0019248171435933,52.154227412752995,8.973354338913378,0
2023-11-09 11:00:00+00:00,3228.92,-0.0016091502209665265,0.0019395791116821827,50.63177461802423,9.035287252135104,0
2023-11-09 12:00:00+00:00,3228.44,-0.0001486675672044413,0.0019344989944914122,50.49294031040241,8.947581507092403,0
2023-11-09 13:00:00+00:00,3226.51,-0.0005979907071367307,0.001936833293833332,49.93119992460445,8.845429876950558,0
2023-11-09 14:00:00+00:00,3232.49,0.0018516803556725137,0.0019504890432949606,51.632482990668976,8.878721279411542,0
2023-11-09 15:00:00+00:00,3235.75,0.001008002262141261,0.0017945697390545172,52.529749098011074,8.806546853823312,0
2023-11-09 16:00:00+00:00,3235.03,-0.00022253886022127745,0.0017795310791816064,52.31104862771745,8.731215916746844,0
2023-11-09 17:00:00+00:00,3233.1,-0.0005967721914306168,0.0017809189204161492,51.72204386617924,8.64499159841191,0
2023-11-09 18:00:00+00:00,3239.92,0.0021072088526175037,0.001799867051435095,53.60565570217352,8.612491766443672,0
2023-11-10 10:00:00+00:00,3240.44,0.0001604849116763063,0.0017992749406907157,53.74606121159354,8.784441931114799,0
2023-11-10 11:00:00+00:00,3242.6,0.0006663540807778645,0.0017912277382244738,54.33187104701059,8.724953092492502,0
2023-11-10 12:00:00+00:00,3238.08,-0.0013949155745738295,0.0018038086609974766,52.901224758667105,8.680054030642653,0
2023-11-10 13:00:00+00:00,3233.94,-0.0012793534521442496,0.0015984210214062182,51.630590575968,8.639452950029801,0
2023-11-10 14:00:00+00:00,3234.19,7.730209507883501e-05,0.0015374000558684273,51.7020726086731,8.52026389102921,0
2023-11-10 15:00:00+00:00,3235.56,0.00042350941550495236,0.001528749501023888,52.09792648745824,8.428258613208627,0
2023-11-10 16:00:00+00:00,3235.51,-1.5453394880182714e-05,0.0014833145309760738,52.08202939609176,8.332893440944451,0
2023-11-10 17:00:00+00:00,3238.34,0.0008742866085142964,0.0014651000171560051,52.911878167983666,8.259235572125563,0
2023-11-10 18:00:00+00:00,3242.06,0.0011480774052863296,0.0013546967363511967,53.98085793532006,8.173850860683048,0
2023-11-13 10:00:00+00:00,3244.75,0.0008293753491148692,0.001283557649054863,54.73902563891238,8.262373843469385,0
2023-11-13 11:00:00+00:00,3248.69,0.0012135325754982773,0.0012893704749489944,55.826713644299126,8.233326366599997,0
2023-11-13 12:00:00+00:00,3246.81,-0.000578862305440353,0.0012944340758100671,55.181050559796105,8.17665983926799,0
2023-11-13 13:00:00+00:00,3246.88,2.15593907313405e-05,0.0012946656978342968,55.200736170213936,8.084526642482633,0
2023-11-13 14:00:00+00:00,3248.07,0.0003664385448125529,0.001281112610186801,55.53949022111083,7.996836109632985,0
2023-11-13 15:00:00+00:00,3246.75,-0.0004064777832706312,0.0012682142261112644,55.06817098385855,7.909899387440328,0
2023-11-13 16:00:00+00:00,3247.73,0.00030179475722036386,0.0012555351643060233,55.35518977240595,7.8303013996915185,0
2023-11-13 17:00:00+00:00,3248.5,0.000237060573164527,0.0012532878813995053,55.58267187501492,7.756895371697685,0
2023-11-13 18:00:00+00:00,3248.27,-7.080441514695224e-05,0.0012519325696110804,55.49648269547044,7.67915746426373,0
2023-11-14 10:00:00+00:00,3219.15,-0.009005197369837958,0.0017710241248781848,46.234269272176995,8.409374314978457,0
2023-11-14 11:00:00+00:00,3223.1,0.0012262797919948554,0.0017760512030762952,47.448261925700685,8.370586828678892,0
2023-11-14 12:00:00+00:00,3217.53,-0.001729644891456772,0.0017832226328116073,45.95520209908163,8.381975092105314,0
2023-11-14 13:00:00+00:00,3212.58,-0.0015396318189946356,0.0017872803049051352,44.680242704664316,8.380335590263202,0
2023-11-14 14:00:00+00:00,3198.32,-0.0044486806900785325,0.0018693383136361942,41.31111953454041,8.582928878457944,1
2023-11-14 15:00:00+00:00,3206.71,0.0026198174867833046,0.0019043691309086814,43.85293928806131,8.710870300888784,0
2023-11-14 16:00:00+00:00,3210.44,0.0011625099678429507,0.0019043598232791666,44.934838093196,8.741052894871013,0
2023-11-14 17:00:00+00:00,3209.52,-0.00028660614904119086,0.0018996197732413385,44.71797051964201,8.71823183697359,0
2023-11-14 18:00:00+00:00,3212.39,0.0008938151394435323,0.001895678076727351,45.55442444961481,8.644067200234113,0
2023-11-15 10:00:00+00:00,3183.71,-0.008968024957901832,0.0022697455480703665,39.465424130493645,9.062585856229425,1
2023-11-15 11:00:00+00:00,3187.93,0.0013246199148220228,0.0022805069821180924,40.656382760941604,9.01853413910483,0
2023-11-15 12:00:00+00:00,3190.1,0.0006804609209218881,0.002270397532783859,41.262739303413476,8.977763456322734,0
2023-11-15 13:00:00+00:00,3190.02,-2.5077898223813122e-05,0.0022519746849754218,41.24688491894986,8.901808187196286,0
2023-11-15 14:00:00+00:00,3196.63,0.0020699435103352926,0.002276633781408473,43.090463997394394,8.940972023452362,0
2023-11-15 15:00:00+00:00,3198.35,0.0005379219454866302,0.0022795729523878445,43.56069734416661,8.857552582983315,0
2023-11-15 16:00:00+00:00,3213.64,0.004769199259898826,0.002339435471893773,47.495962865704165,9.004001531323645,0
2023-11-15 17:00:00+00:00,3218.4,0.0014800905681457976,0.0023482425691660432,48.63370549448808,8.992921500697168,0
2023-11-15 18:00:00+00:00,3215.11,-0.0010227699301914583,0.0023396477618732687,47.90161568157147,8.935263070683218,0
2023-11-16 10:00:00+00:00,3206.0,-0.0028375175358892335,0.00236869398713806,45.947348836635264,9.011957809269553,0
