Tk,Fold,Model,shapiro_stat,shapiro_p,ljungbox_stat,ljungbox_p,arch_lm_stat,arch_lm_p,durbin_watson,resid_adf_stat,resid_adf_p,resid_kpss_stat,resid_kpss_p
RTSI,0,RF,0.9544838103417788,0.02543233137448967,11.620702730506009,0.311243010075822,6.569169381595996,0.2547029294849023,1.8743632569939805,-7.345983612682524,1.0353525682228316e-10,0.3586433528903603,0.09498131340932744
RTSI,0,SARIMAX,0.9866934099082363,0.7574709943611954,7.520192251625727,0.6755905571608629,9.152740672052103,0.10312475682361846,0.6417574312723663,-6.352782739639962,2.58625625028158e-08,0.48521531630740855,0.04499655038121429
RTSI,0,Naive,0.9904707590171311,0.9218883221261587,22.911082013172678,0.011079590651104395,5.960919119392875,0.3100402546543836,2.863903045654297,-8.422669763374522,1.9643281504664584e-13,0.5000000000000004,0.04166666666666657
RTSI,0,sNaive,0.9812043996264586,0.4815641055101361,15.792806050491665,0.10571917022203582,2.11318234915828,0.833272864522559,1.8891617059707642,-6.361635059848414,2.4662498114771005e-08,0.07908846653655736,0.1
RTSI,0,CatBoost,0.9112036169454619,0.00034557018100404434,7.623997046341268,0.6655108614698941,1.314148261260284,0.9334691213942444,1.634423783214989,-6.976360365585545,8.408895943438272e-10,0.1570785712966423,0.1
RTSI,0,LSTM_base,0.9714490919492231,0.17172892018820513,11.708276373290072,0.3050548324674036,0.7583150957716134,0.9796156027935989,1.6338087320327759,-6.278337812372339,3.851059010692723e-08,0.7379457847326891,0.010095837751573715
RTSI,0,LSTM_att,0.9582481805014383,0.038651883819896496,10.207050564251215,0.42251979994315186,0.9856159000333858,0.9637175862953161,1.7367866039276123,-7.268906659400527,1.6076096087723572e-10,0.14665826588433434,0.1
RTSI,0,Hybrid,0.9567336372101263,0.03263869476819716,11.3108710495478,0.3338167174035886,1.256738379167086,0.9393196725265056,1.8748271465301514,-7.3356614140629,1.0982947362421174e-10,0.08587409155840599,0.1
