Date,Close,ChainIncrement,ChainGrowthCoef,RelativeGrowth,RelativeGrowthPct,ChainIndex,BaseAbsolute,BaseRelativeCoef,BaseRelativePct,ChainAbsoluteIndex,ChainRelativeIndex,StructuralShiftAbsolute,StructuralShiftRelativePct
2023-10-31 00:00:00+00:00,3200.97,-26.100000000000364,0.9919121680037928,-0.008087831996207199,-0.8087831996207199,0.9919121680037928,-26.100000000000364,0.9919121680037928,-0.8087831996207218,-26.100000000000364,0.9919121680037928,-26.100000000000364,-0.8087831996207199
2023-11-01 00:00:00+00:00,3206.52,5.550000000000182,1.0017338494268926,0.0017338494268925302,0.17338494268925303,0.9936319943478139,-20.550000000000182,0.9936319943478139,-0.6368005652186093,5.550000000000182,1.0017338494268926,5.550000000000182,0.17338494268925303
2023-11-02 00:00:00+00:00,3197.22,-9.300000000000182,0.997099659443883,-0.0029003405561169684,-0.2900340556116968,0.9907501231767515,-29.850000000000364,0.9907501231767516,-0.9249876823248404,-9.300000000000182,0.997099659443883,-9.300000000000182,-0.2900340556116968
2023-11-03 00:00:00+00:00,3208.63,11.41000000000031,1.0035687253301306,0.0035687253301306477,0.35687253301306476,0.9942858382371624,-18.440000000000055,0.9942858382371624,-0.5714161762837566,11.41000000000031,1.0035687253301306,11.41000000000031,0.35687253301306476
2023-11-06 00:00:00+00:00,3235.11,26.480000000000018,1.0082527433826898,0.008252743382689814,0.8252743382689813,1.0024914241091762,8.039999999999964,1.0024914241091765,0.24914241091764655,26.480000000000018,1.0082527433826898,26.480000000000018,0.8252743382689813
2023-11-07 00:00:00+00:00,3246.34,11.230000000000018,1.0034712884569612,0.0034712884569612834,0.34712884569612834,1.005971361017889,19.269999999999982,1.0059713610178893,0.597136101788931,11.230000000000018,1.0034712884569612,11.230000000000018,0.34712884569612834
2023-11-08 00:00:00+00:00,3245.43,-0.9100000000003092,0.9997196843214203,-0.00028031567857966485,-0.028031567857966483,1.0056893714731936,18.359999999999673,1.0056893714731938,0.5689371473193816,-0.9100000000003092,0.9997196843214203,-0.9100000000003092,-0.028031567857966483
2023-11-09 00:00:00+00:00,3239.92,-5.5099999999997635,0.9983022280560666,-0.0016977719439333968,-0.1697771943933397,1.0039819402739945,12.849999999999909,1.0039819402739947,0.39819402739946774,-5.5099999999997635,0.9983022280560666,-5.5099999999997635,-0.1697771943933397
2023-11-10 00:00:00+00:00,3242.06,2.1399999999998727,1.0006605101360526,0.0006605101360527027,0.06605101360527027,1.004645080521959,14.989999999999782,1.0046450805219596,0.4645080521959555,2.1399999999998727,1.0006605101360526,2.1399999999998727,0.06605101360527027
2023-11-13 00:00:00+00:00,3248.27,6.210000000000036,1.0019154488195776,0.0019154488195776871,0.1915448819577687,1.0065694267555394,21.199999999999818,1.0065694267555398,0.6569426755539842,6.210000000000036,1.0019154488195776,6.210000000000036,0.1915448819577687
2023-11-14 00:00:00+00:00,3212.39,-35.88000000000011,0.9889541201932105,-0.011045879806789494,-1.1045879806789494,0.9954509818504087,-14.680000000000291,0.9954509818504091,-0.45490181495908555,-35.88000000000011,0.9889541201932105,-35.88000000000011,-1.1045879806789494
2023-11-15 00:00:00+00:00,3215.11,2.7200000000002547,1.0008467215998058,0.0008467215998058315,0.08467215998058314,0.9962938516982893,-11.960000000000036,0.9962938516982898,-0.37061483017102326,2.7200000000002547,1.0008467215998058,2.7200000000002547,0.08467215998058314
